FID,Z_1,Z_2,ela_conv_conv_prob,ela_curv_grad_norm_min,ela_curv_grad_norm_lq,ela_distr_skewness,ela_distr_number_of_peaks,ela_level_lda_qda_10,ela_level_lda_qda_25,ela_meta_lin_simple_adj_r2,ela_meta_quad_w_interact_adj_r2,ic_eps_max,ic_eps_ratio,nbc_nb_fitness_cor,EMNA,PSO,RandomSearch,EMNA_bin,PSO_bin,RandomSearch_bin
F22_I27,-1.51998635570963,2.86774989650083,0.721,1.03871722070737e-08,1.26946774877105e-08,0.0573150915336912,0.25,0.0729830148619957,0.131908027430415,0.131732802985612,0.379394625147275,0,0.0204545454545454,0.203053607149264,0.993239934182323,1.15385558788605,0.477803882207052,1,1,1
F22_I28,-2.16815928750592,3.24090804266064,0.603,1.66166430758525e-08,1.45549185578186e-08,0.043443821288002,0.166666666666667,0.0329453107840984,0.170515970515971,0.104748252653338,0.382804179672977,1.43349358598686e-08,0.0204545454545454,0.0853336328873819,1.49859874086126,1.29240094311951,0.529680252234392,1,1,1
F22_I29,-2.56492499362884,3.57135992266953,0.586,1.84488139200774e-08,1.79393684397278e-08,0.022850481122092,0.0833333333333333,0.0551200391964723,0.128583128583129,0.0345058309264009,0.330470563288679,1.25271112712388e-08,0.0068181818181818,0.0829518611561372,1.6150171430919,1.24860823346452,0.509542074381416,0,1,1
F22_I31,-2.28484988293119,3.26377807152072,0.626,8.02617735094555e-08,1.58620542895151e-08,0.0447214826598537,0.208333333333333,0.0636942675159235,0.135135135135135,0.058507310364235,0.323825056106598,4.57400440076499e-09,0.0136363636363636,0.0890716252305625,1.58304104509559,1.26958433408578,0.505988258189016,0,1,1
F22_I32,-2.59271943487122,3.46356259791993,0.632,8.26967278019911e-08,1.63756594140754e-08,0.0397699053190442,0.166666666666667,0.0471809389006841,0.128482328482328,0.0624940185977798,0.259873383130962,4.57400440076499e-09,0.009090909090909,0.0755324710288281,1.58718924222264,1.25281310239379,0.507836207466874,0,1,1
F22_I33,-1.2922179320154,3.01003352039946,0.713,1.90567393240329e-08,1.37115964458614e-08,0.0306573765912625,0.166666666666667,0.0406325499670546,0.195675675675676,0.139362154607081,0.420923305930885,4.57400440076499e-09,0.0136363636363636,0.209649540711764,0.775874612351835,0.907358870051274,0.567408608166676,1,1,1
F22_I34,-2.11352805600061,3.2366839417196,0.587,6.07442663576926e-09,1.3412990544146e-08,0.0579758166784094,0.25,0.0471809389006841,0.135135135135135,0.0369289645409605,0.338160164520172,9.02445432124111e-09,0.0249999999999999,0.185193236627562,1.44113398483332,1.24004812229894,0.578504886610347,1,1,1
F22_I35,-2.27047119406897,3.34489727169691,0.631,7.78415151610452e-08,1.94585863447512e-08,0.0335705320809589,0.166666666666667,0.0551200391964723,0.149793861658268,0.0284723912123514,0.368638696877238,8.67380674770408e-09,0.0159090909090909,0.0715670441758611,1.4004140049037,1.15860463205047,0.499242213203596,1,1,1
F22_I36,-2.49281030292761,3.4898917509174,0.525,1.45849677422673e-09,1.20587213998283e-08,0.0192613602409633,0.166666666666667,0.0398089171974522,0.14954954954955,0.0768970128312669,0.251309570238411,6.75385806811742e-09,0.0113636363636363,0.147945295926036,1.33944003195432,1.25899179415853,0.516188948101583,1,1,1
F22_I37,-1.25094582977336,2.91437172343963,0.639,2.62254803883492e-08,1.31329931389607e-08,0.0533228790888969,0.166666666666667,0.0636942675159235,0.202967673555909,0.122075521292678,0.523946415349352,5.0818839125912e-09,0.009090909090909,0.147733335311489,1.54217870277511,1.1826099727115,0.522671762341639,0,1,1
F22_I38,-2.38685993352672,3.25054892463968,0.59,2.6054860738718e-08,1.37660001402061e-08,0.0425189161395803,0.25,0.0636942675159235,0.141891891891892,0.0440666629070423,0.258505955387236,5.61372356446724e-09,0.0227272727272727,0.118458622997141,0.978124193966436,1.06510299722417,0.519864030025158,1,1,1
F22_I39,-2.17818770982338,3.12349693978412,0.56,1.91717703618091e-08,1.73119344758967e-08,0.04021809864239,0.208333333333333,0.0551200391964723,0.151515151515151,0.148294695565899,0.357003396536214,6.17065371959507e-09,0.0159090909090909,0.0893399616234922,1.58763999756917,1.17610232425738,0.471038626487395,0,1,1
F22_I40,-2.18807942915831,3.22453044795189,0.627,3.63011161466443e-09,1.86683470488742e-08,0.0410605483617327,0.166666666666667,0.0636942675159235,0.135135135135135,0.0742941760286176,0.42230191727536,4.57400440076499e-09,0.0136363636363636,0.0504713789209469,1.39517993040658,1.24321756101971,0.511850207475098,1,1,1
F22_I41,-1.8040590203954,3.10797590676458,0.596,9.86626518517231e-09,1.59539624716421e-08,0.0510858622311875,0.166666666666667,0.0398089171974522,0.180873180873181,0.153777201601987,0.360758991857553,5.61372356446724e-09,0.0159090909090909,0.182597940151627,1.38835888355683,1.31920195173147,0.506445050937594,1,1,1
F22_I42,-2.56532338780396,3.39987808333789,0.66,4.66620689192912e-08,1.87476635249357e-08,0.067157082974433,0.125,0.0636942675159235,0.131756756756757,0.0204922831343107,0.233170625053837,6.17065371959507e-09,0.0227272727272727,0.123228460466802,1.00710263719157,1.08130206429772,0.585685762371669,1,1,1
F22_I43,-2.17647778915676,3.48317318148322,0.646,2.68313286610444e-08,1.57713262818256e-08,0,0.125,0.0551200391964723,0.135135135135135,0.0209141488772333,0.317106302737837,7.36457614291317e-09,0.0113636363636363,0.166476887384451,1.1422653574657,1.15294024071921,0.511317639342586,1,1,1
F22_I44,-1.74324956446165,3.18047028261971,0.6,3.26360537688343e-08,1.51953945477264e-08,0.024788600135423,0.208333333333333,0.0729830148619957,0.142224191404519,0.042990442745398,0.367097898218128,6.75385806811742e-09,0.0159090909090909,0.231248267294742,1.30804305771314,1.14498814401667,0.486456934513797,1,1,1
F22_I45,-2.10076360339825,3.30282735519623,0.607,2.60178910361624e-08,1.59897602945218e-08,0.0108955253732933,0.125,0.0636942675159235,0.145114345114345,0.0974327721503006,0.278080756500984,1.97272586115764e-09,0.0159090909090909,0.200872558765706,0.9226579898335,1.10022805299122,0.555628510263674,1,1,1
F22_I46,-1.43847659842322,2.9491642219833,0.595,8.53100972902727e-09,1.66178039268532e-08,0.0435468477681553,0.125,0.0636942675159235,0.204487506374299,0.165766347186356,0.46368529784413,6.75385806811742e-09,0.0113636363636363,0.160676901643696,0.965825447914783,1.14852412924272,0.475138023904328,1,1,1
F22_I47,-2.51985498014449,3.26842982383182,0.616,1.95776392032262e-08,1.91414499696828e-08,0.0274648449318916,0.208333333333333,0.0636942675159235,0.128775834658188,0.0605433536999905,0.227725683063137,1.08785076517599e-08,0.0318181818181818,0.124596393869115,1.14276290038295,1.12451483348742,0.518964439840274,1,1,1
F22_I48,-2.2637838534887,3.42690020150097,0.617,1.5239643626204e-08,1.63624690645953e-08,0.0295974005080422,0.0833333333333333,0.0471809389006841,0.171781951442968,0.065898157243809,0.318856275034862,4.57400440076499e-09,0.0113636363636363,0.114539928594434,0.342335451924557,0.809904979270945,0.479307993393005,1,1,1
F22_I49,-2.41675582995939,3.39639866287265,0.643,4.69981190346642e-08,1.93810832557386e-08,0.0552305460926153,0.125,0.0551200391964723,0.128583128583129,0.0365367106961151,0.34568609304895,5.61372356446724e-09,0.0159090909090909,0.0871740588987239,1.43326682135502,1.25100036687363,0.493540687194692,1,1,1
F22_I50,-1.38815996832292,2.84993090429196,0.637,4.21597091359885e-08,1.82484286751846e-08,0.0526529590338613,0.125,0.0726114649681528,0.185328185328185,0.198102750051418,0.416368776410491,9.37510189477815e-09,0.0159090909090909,0.206501923392286,1.00416221175766,1.11784187674576,0.527961681057455,1,1,1
F23_I1,-3.25833865392187,3.54333036548626,0.516,3.10966477305939e-05,3.42908728063822e-06,0.225035714265638,0,0.0551200391964723,0.119236883942766,0.0206014281055945,0.109341217573504,1.16838135754041e-08,0.0318181818181818,0.210539630728506,0.472057236489699,0.401540947407266,0.362090229670591,1,1,1
F23_I4,-3.24898516711163,3.59849140473327,0.52,5.13935604916725e-05,3.42990565658258e-06,0.235665968425155,0,0.0551200391964723,0.125307125307125,0.0118050222454738,0.0525037805083554,1.7379252491592e-08,0.0249999999999999,0.246138439423173,0.506875331853762,0.421763067145661,0.365434187462974,1,1,1
F23_I5,-3.22526222687825,3.48866781426652,0.505,5.87977425243814e-05,4.30488212494196e-06,0.221195896861219,0.0416666666666666,0.0636942675159235,0.113818043395508,0.0185825581010343,0.0985963426186692,1.25271112712388e-08,0.0318181818181818,0.216622250656045,0.49403988408186,0.406056673852321,0.354014344898392,1,1,1
F23_I6,-3.23165602324627,3.53207669369573,0.511,5.49106872735877e-05,3.82975941107724e-06,0.222466092292949,0,0.0636942675159235,0.125307125307125,0.0061918690842202,0.100043753697188,1.16838135754041e-08,0.0318181818181818,0.215215678052747,0.500471819127602,0.394193247607109,0.354921607680781,1,1,1
F23_I7,-3.18682909935665,3.47750190890495,0.53,4.88296518097707e-05,3.57725219600595e-06,0.228903469101769,0,0.0636942675159235,0.131756756756757,0.014145075773064,0.155512852845093,1.43349358598686e-08,0.0295454545454545,0.158845927074186,0.524472069638618,0.387829844602453,0.366650881917382,1,1,1
F23_I8,-3.19081322870773,3.55794887841854,0.492,3.59842530066687e-05,3.51343948542151e-06,0.229645373130182,0,0.0551200391964723,0.116333725029377,0.005521830653415,0.129835473638351,1.25271112712388e-08,0.0318181818181818,0.24126751790593,0.516916899347777,0.405289407783239,0.365730018106033,1,1,1
F23_I9,-3.26743879033073,3.50720723581118,0.474,5.06340818627968e-05,3.29029479327108e-06,0.243950949973362,0,0.0551200391964723,0.128482328482328,0.0071676350885499,0.126056105608658,1.96556934404148e-08,0.0386363636363636,0.222350033308256,0.509791021132645,0.376478468264211,0.368219045556723,1,1,1
F23_I10,-3.18009127560178,3.43910402564883,0.532,5.12969503693447e-05,3.38485092072184e-06,0.222512943557127,0.0416666666666666,0.0636942675159235,0.128482328482328,0.0080018211372336,0.0650136219596082,1.96556934404148e-08,0.0409090909090908,0.237481668946114,0.361512796861238,0.388210407010396,0.366738294396752,1,1,1
F23_I11,-3.1745040056167,3.47708822318965,0.492,3.8232650687162e-05,3.97569889518117e-06,0.226512943664992,0,0.0636942675159235,0.131859131859132,0.0336494069128159,0.123695884270097,1.34101930702424e-08,0.0295454545454545,0.203411847807169,0.510632693720086,0.401687843046521,0.354533590093818,1,1,1
F23_I12,-3.29476526019395,3.4933936568401,0.507,4.72558422171584e-05,3.28450931688682e-06,0.218946927473558,0.0416666666666666,0.0636942675159235,0.135135135135135,0.0102740775282081,0.0853704332954404,1.34101930702424e-08,0.0318181818181818,0.173203379297899,0.520482379917857,0.412664952285321,0.377639541232357,1,1,1
F23_I13,-3.27087028630947,3.49933321426092,0.524,6.07015287024176e-05,3.63418956032972e-06,0.214409725035725,0.0416666666666666,0.0636942675159235,0.125307125307125,0.0024795345812633,0.0888381207817332,1.01094819164118e-08,0.034090909090909,0.188278071072145,0.526518285765589,0.397402964307707,0.360855979234481,1,1,1
F23_I14,-3.46190057964278,3.50282530175475,0.523,5.54046695640513e-05,4.03540047612858e-06,0.226623447525344,0.0416666666666666,0.0636942675159235,0.116333725029377,0.0084986084937129,0.0522752792934061,1.63173588660047e-08,0.0386363636363636,0.175528178674149,0.52096183781144,0.41482196217912,0.360970825777615,1,1,1
F23_I15,-3.12528366756738,3.51675845814667,0.511,4.05853191833452e-05,3.48888935354638e-06,0.227829948449651,0,0.0636942675159235,0.125307125307125,0.0042270824349292,0.100102168854528,1.34101930702424e-08,0.0318181818181818,0.252640147379158,0.50347230524036,0.411101102712798,0.360098232836274,1,1,1
F23_I16,-3.36113431446676,3.55805284840816,0.482,4.04959734691916e-05,4.02805903010917e-06,0.231771100814936,0,0.0636942675159235,0.131756756756757,0.0115328290062283,0.0710620159204636,1.63173588660047e-08,0.0295454545454545,0.20019449119201,0.551428712504746,0.408552748879955,0.36488003612305,1,1,1
F23_I17,-3.02036294146131,3.45744023737855,0.532,3.98103849737167e-05,4.01509581911934e-06,0.235300839286842,0,0.0551200391964723,0.119236883942766,0.0345448012143146,0.146088402398907,1.63173588660047e-08,0.0318181818181818,0.247446221511016,0.509285459860184,0.406887203716422,0.364545592886866,1,1,1
F23_I18,-3.00021683718502,3.5367131141231,0.509,2.80357905117888e-05,3.28024826349354e-06,0.219152392042037,0,0.0551200391964723,0.116333725029377,0.0032482889513302,0.145357042321091,1.96556934404148e-08,0.0318181818181818,0.280555754785138,0.499133209951902,0.417608543039023,0.360352356021235,1,1,1
F23_I19,-3.32515784745744,3.55984828917375,0.501,7.99523327138045e-05,4.11193288560847e-06,0.225056647580555,0,0.0636942675159235,0.110772744575561,0,0.149540269420528,1.43349358598686e-08,0.0295454545454545,0.17102848471125,0.47820955542861,0.41447381409683,0.3874153403349,1,1,1
F23_I20,-3.18553018880422,3.46880510947249,0.523,4.30884658393017e-05,3.36990716361908e-06,0.223699098242536,0.0416666666666666,0.0636942675159235,0.125307125307125,0.0131012366409817,0.0747397703374268,1.16838135754041e-08,0.034090909090909,0.227175251112945,0.50341664432906,0.389629294380417,0.367547335535891,1,1,1
F23_I23,-3.41107326714956,3.63205318626436,0.517,2.90217195092644e-05,2.76463844746358e-06,0.226517798044361,0,0.0551200391964723,0.125307125307125,0.0167954200985789,0.0545637245393845,1.63173588660047e-08,0.0227272727272727,0.185013233859537,0.510727079402548,0.388235399289179,0.358403067560532,1,1,1
F23_I24,-3.03598053548204,3.51173572711836,0.52,4.85640054425652e-05,3.62190635434512e-06,0.21020101442015,0,0.0636942675159235,0.116333725029377,0.0231804665437145,0.130099336762797,1.43349358598686e-08,0.0272727272727272,0.24898099681773,0.503477353182705,0.412961228740584,0.367107891921735,1,1,1
F23_I25,-3.47599494651791,3.53608364410171,0.493,5.01243597334528e-05,3.20193882389278e-06,0.235469135519832,0,0.0551200391964723,0.122226704316256,0.0141809175402495,0.112524114346467,1.53033050731515e-08,0.0386363636363636,0.157777577984983,0.505678553776959,0.426204284895307,0.367815044704246,1,1,1
F23_I26,-3.08613115555003,3.49704933895172,0.507,5.71095996002589e-05,3.23540233308429e-06,0.223890877818793,0.0416666666666666,0.0471809389006841,0.128482328482328,0.0128062213378802,0.158080764184992,1.84912428810665e-08,0.0318181818181818,0.213178927541734,0.503367623412283,0.41001576328948,0.359098186005011,1,1,1
F23_I27,-3.14686322667011,3.49365647786933,0.529,4.51748867869287e-05,3.64167843391757e-06,0.224423978046938,0,0.0636942675159235,0.128482328482328,0.0089841151326633,0.123107803098771,1.43349358598686e-08,0.0318181818181818,0.208470322079846,0.511338526034691,0.406801728002619,0.365930659521329,1,1,1
F23_I28,-2.99082001514614,3.41237373246902,0.535,5.2969200067539e-05,3.65358729430495e-06,0.232981001713952,0.0833333333333333,0.0636942675159235,0.116863342215455,0.0248299427171993,0.084347813733569,6.17065371959507e-09,0.0272727272727272,0.261048149832198,0.486373870041435,0.406185944964007,0.371633370043301,1,1,1
F23_I29,-3.4423946860256,3.50564392037061,0.544,3.32429328273719e-05,4.15241959809006e-06,0.21899360657593,0.0416666666666666,0.0636942675159235,0.131756756756757,0.0084300609245003,0.0545751814953391,1.63173588660047e-08,0.034090909090909,0.136634106473583,0.510244681511819,0.404397575933392,0.365782271580168,1,1,1
F23_I31,-3.07207151114057,3.45893604590702,0.502,3.70220951769748e-05,3.85369933049551e-06,0.23039741494945,0,0.0636942675159235,0.125307125307125,0.033165189464393,0.111447458626152,1.34101930702424e-08,0.0318181818181818,0.255992480519096,0.517667683995505,0.394941526955091,0.352197525476174,1,1,1
F23_I32,-3.33409837070493,3.5368233317142,0.513,4.86561386633307e-05,3.33662554469091e-06,0.222279979471971,0,0.0398089171974522,0.119467293380337,0.0329364716412311,0.158687847323998,1.63173588660047e-08,0.0386363636363636,0.168063746801146,0.50371220859858,0.406489800683886,0.365437019538592,1,1,1
F23_I33,-3.28464058549482,3.46963309937989,0.556,4.74328694358503e-05,3.43181900332073e-06,0.209457380687692,0.0416666666666666,0.0636942675159235,0.131756756756757,0.0071152036109338,0.0573441459357862,1.53033050731515e-08,0.0386363636363636,0.184264808766915,0.501835858742951,0.422896327185058,0.366689347610438,1,1,1
F23_I34,-3.04338217067468,3.49651050590851,0.509,5.44403547974105e-05,3.74233160118447e-06,0.226905161940564,0,0.0636942675159235,0.125307125307125,0.023001299483693,0.0869613122435206,1.7379252491592e-08,0.0295454545454545,0.281887244109629,0.531741592108247,0.404317042617693,0.357043812900092,1,1,1
F23_I35,-2.72473342129349,3.39108709540551,0.518,5.32954567655009e-05,3.79498104216365e-06,0.231859035226081,0.0416666666666666,0.0636942675159235,0.125307125307125,0.0150217018806647,0.178475083250665,1.7379252491592e-08,0.0272727272727272,0.290394067866878,0.529281125399924,0.383982535816709,0.350582547782718,1,1,1
F23_I36,-3.1876987773405,3.47781077843854,0.552,3.87561804956775e-05,3.16704415223834e-06,0.226263630196072,0,0.0636942675159235,0.138622493461203,0.0264781201282626,0.0832223412710167,1.96556934404148e-08,0.0295454545454545,0.189894285312529,0.553607434536145,0.40828899832487,0.349516666124724,1,1,1
F23_I37,-3.45940000749265,3.63271333911428,0.477,2.49552235874038e-05,3.63427058987354e-06,0.220746295280396,0,0.0636942675159235,0.116333725029377,0.0110417735481496,0.10930445065565,1.16838135754041e-08,0.0204545454545454,0.14789963274989,0.49353118080286,0.406736145079669,0.368784124190815,1,1,1
F23_I38,-3.02562234029574,3.48462008639791,0.547,5.68640625834469e-05,4.16750256949523e-06,0.224143812641807,0.0416666666666666,0.0551200391964723,0.122226704316256,0.008090627515502,0.12627199866624,1.16838135754041e-08,0.0295454545454545,0.235192187231185,0.511808242247439,0.394718106935282,0.356914939060227,1,1,1
F23_I39,-3.30156419923982,3.61159207270212,0.494,5.04745577068533e-05,3.46776361566585e-06,0.227135414815724,0,0.0551200391964723,0.135135135135135,0.0143075098379114,0.0723615587847019,1.63173588660047e-08,0.0227272727272727,0.206378972980462,0.505705119379119,0.384054575228251,0.347476226433069,1,1,1
